,sea-1,sv0-1,sea-2,sv0-2
188812,,232900.0,281474976692560.0,232900.0
188813,,232900.0,281474976692560.0,232900.0
188814,,232900.0,281474976692560.0,232900.0
188815,,232900.0,281474976692560.0,232900.0
188816,,232900.0,281474976692560.0,232900.0
188817,,232900.0,281474976692560.0,232900.0
188819,,951952.0,281474976692576.0,232900.0
188821,,0.0,12730576.0,951952.0
188822,,0.0,12730576.0,951952.0
192464,,115985860.0,115985792.0,4.0
192465,,115985860.0,115985792.0,4.0
192466,,115985860.0,115985792.0,4.0
192467,,115985860.0,115985792.0,4.0
192468,,115985860.0,115985792.0,4.0
192469,,115985860.0,115985792.0,4.0
192474,,9189944.0,115752968.0,9189944.0
192475,,9189944.0,115752968.0,9189944.0
192476,,9189944.0,115752968.0,9189944.0
192477,,9189944.0,115752968.0,9189944.0
192478,,9189944.0,115752968.0,9189944.0
192479,,9189944.0,115752968.0,9189944.0
192484,,72.0,281474976692560.0,72.0
192485,,72.0,281474976692560.0,72.0
192486,,72.0,281474976692560.0,72.0
192487,,72.0,281474976692560.0,72.0
192488,,72.0,281474976692560.0,72.0
192489,,72.0,281474976692560.0,72.0
192491,,951872.0,281474976692576.0,72.0
192493,,1.0,12730576.0,951872.0
192494,,1.0,12730576.0,951872.0
192501,,19171432.0,19171408.0,19171408.0
192502,,19171432.0,19171408.0,19171408.0
192503,,19171432.0,19171408.0,19171408.0
192504,,19171432.0,19171408.0,19171408.0
192505,,19171432.0,19171408.0,19171408.0
192510,,248.0,281474976692560.0,248.0
192511,,248.0,281474976692560.0,248.0
192512,,248.0,281474976692560.0,248.0
192513,,248.0,281474976692560.0,248.0
192514,,248.0,281474976692560.0,248.0
192515,,248.0,281474976692560.0,248.0
192517,,951616.0,281474976692576.0,248.0
192519,,1.0,12730576.0,951616.0
192520,,1.0,12730576.0,951616.0
192529,,20767224.0,20767200.0,20767216.0
192530,,20767224.0,20767200.0,20767216.0
192531,,20767224.0,20767200.0,20767216.0
192532,,20767224.0,20767200.0,20767216.0
192533,,20767224.0,20767200.0,20767216.0
192535,,4789744.0,20767208.0,20767224.0
192540,,58217.0,19171424.0,58217.0
199824,,115751784.0,115751760.0,115751776.0
199825,,115751784.0,115751760.0,115751776.0
199828,,115752960.0,10459036.0,115752960.0
199836,,20767224.0,20767200.0,20767216.0
199837,,20767224.0,20767200.0,20767216.0
199838,,20767224.0,20767200.0,20767216.0
199841,,116711392.0,10465528.0,116711392.0
199846,,69849344.0,10461096.0,69849344.0
199847,,69849344.0,10461096.0,69849344.0
199848,,69849344.0,10461096.0,69849344.0
199849,,69849344.0,10461096.0,69849344.0
199850,,69849344.0,10461096.0,69849344.0
199851,,69849344.0,10461096.0,69849344.0
199852,,69849344.0,10461096.0,69849344.0
199853,,69849344.0,10461096.0,69849344.0
199854,,69849344.0,10461096.0,69849344.0
199855,,69849344.0,10461096.0,69849344.0
199856,,69849344.0,10461096.0,69849344.0
199857,,69849344.0,10461096.0,69849344.0
199858,,69849344.0,10461096.0,69849344.0
199859,,69849344.0,10461096.0,69849344.0
199867,,10458672.0,281474976692624.0,281474976692544.0
199868,,10458672.0,281474976692624.0,281474976692544.0
199869,,10458672.0,281474976692624.0,281474976692544.0
199870,,10458672.0,281474976692624.0,281474976692544.0
199871,,10458672.0,281474976692624.0,281474976692544.0
199872,,10458672.0,281474976692624.0,281474976692544.0
199873,,10458672.0,281474976692624.0,281474976692544.0
199874,,10458672.0,281474976692624.0,281474976692544.0
199875,,10458672.0,281474976692624.0,281474976692544.0
199876,,10458672.0,281474976692624.0,281474976692544.0
199877,,10458672.0,281474976692624.0,281474976692544.0
199878,,10458672.0,281474976692624.0,281474976692544.0
199880,,1.0,10461104.0,10458672.0
199882,,69867200.0,281474976689152.0,1.0
199883,,69867200.0,281474976689152.0,1.0
199884,,69867200.0,281474976689152.0,1.0
199891,,281474976689024.0,281474976689088.0,281474976689024.0
199897,,281474976688944.0,281474976688992.0,281474976688944.0
199898,,281474976688944.0,281474976688992.0,281474976688944.0
199899,,281474976688944.0,281474976688992.0,281474976688944.0
199900,,281474976688944.0,281474976688992.0,281474976688944.0
199901,,281474976688944.0,281474976688992.0,281474976688944.0
199902,,281474976688944.0,281474976688992.0,281474976688944.0
199903,,281474976688944.0,281474976688992.0,281474976688944.0
199909,,281474976688864.0,281474976688912.0,281474976688864.0
199910,,281474976688864.0,281474976688912.0,281474976688864.0
199911,,281474976688864.0,281474976688912.0,281474976688864.0
199912,,281474976688864.0,281474976688912.0,281474976688864.0
199913,,281474976688864.0,281474976688912.0,281474976688864.0
199914,,281474976688864.0,281474976688912.0,281474976688864.0
199915,,281474976688864.0,281474976688912.0,281474976688864.0
199916,,281474976688864.0,281474976688912.0,281474976688864.0
199917,,281474976688864.0,281474976688912.0,281474976688864.0
199918,,281474976688864.0,281474976688912.0,281474976688864.0
199919,,281474976688864.0,281474976688912.0,281474976688864.0
199925,,281474976688864.0,281474976688912.0,281474976688864.0
199926,,281474976688864.0,281474976688912.0,281474976688864.0
199933,,281474976688768.0,281474976688832.0,281474976688768.0
199934,,281474976688768.0,281474976688832.0,281474976688768.0
199935,,281474976688768.0,281474976688832.0,281474976688768.0
199936,,281474976688768.0,281474976688832.0,281474976688768.0
199937,,281474976688768.0,281474976688832.0,281474976688768.0
199942,,281474976688720.0,281474976688736.0,281474976688720.0
199943,,281474976688720.0,281474976688736.0,281474976688720.0
199944,,281474976688720.0,281474976688736.0,281474976688720.0
199945,,281474976688720.0,281474976688736.0,281474976688720.0
199947,,116707376.0,281474976688752.0,281474976688720.0
199948,,116707376.0,281474976688752.0,281474976688720.0
199949,,116707376.0,281474976688752.0,281474976688720.0
199959,,281474976688608.0,281474976688688.0,281474976688608.0
199960,,281474976688608.0,281474976688688.0,281474976688608.0
199961,,281474976688608.0,281474976688688.0,281474976688608.0
199962,,281474976688608.0,281474976688688.0,281474976688608.0
199963,,281474976688608.0,281474976688688.0,281474976688608.0
199965,,3762.0,281474976688704.0,281474976688608.0
199966,,3762.0,281474976688704.0,281474976688608.0
199969,,334.0,20844416.0,334.0
199970,,334.0,20844416.0,334.0
199971,,334.0,20844416.0,334.0
199972,,334.0,20844416.0,334.0
199974,,35868400.0,20843946.0,334.0
199975,,35868400.0,20843946.0,334.0
199976,,35868400.0,20843946.0,334.0
199977,,35868400.0,20843946.0,334.0
199978,,35868400.0,20843946.0,334.0
199984,,262204.0,81718040.0,262204.0
199985,,262204.0,81718040.0,262204.0
199986,,262204.0,81718040.0,262204.0
199987,,262204.0,81718040.0,262204.0
199988,,262204.0,81718040.0,262204.0
199989,,262204.0,81718040.0,262204.0
199990,,262204.0,81718040.0,262204.0
199991,,262204.0,81718040.0,262204.0
199993,,116707376.0,116707360.0,262204.0
199994,,116707376.0,116707360.0,262204.0
199995,,116707376.0,116707360.0,262204.0
199999,,116707408.0,10465528.0,116707408.0
200002,,69843520.0,116707392.0,69843520.0
200003,,69843520.0,116707392.0,69843520.0
200004,,69843520.0,116707392.0,69843520.0
200005,,69843520.0,116707392.0,69843520.0
200008,,1.0,115752968.0,1.0
200009,,1.0,115752968.0,1.0
200010,,1.0,115752968.0,1.0
200011,,1.0,115752968.0,1.0
200012,,1.0,115752968.0,1.0
200014,,116707424.0,115752992.0,1.0
200015,,116707424.0,115752992.0,1.0
200016,,116707424.0,115752992.0,1.0
200019,,116707424.0,10465536.0,116707424.0
200022,,115505664.0,116707408.0,115505664.0
200023,,115505664.0,116707408.0,115505664.0
200029,,281474976688688.0,281474976688736.0,281474976688688.0
200030,,281474976688688.0,281474976688736.0,281474976688688.0
200031,,281474976688688.0,281474976688736.0,281474976688688.0
200033,,1.0,281474976688752.0,281474976688688.0
200034,,1.0,281474976688752.0,281474976688688.0
200036,,1.0,19171416.0,1.0
200037,,1.0,19171416.0,1.0
200038,,1.0,19171416.0,1.0
200039,,1.0,19171416.0,1.0
200040,,1.0,19171416.0,1.0
200042,,281474976688768.0,19171400.0,1.0
200043,,281474976688768.0,19171400.0,1.0
200044,,281474976688768.0,19171400.0,1.0
200045,,281474976688768.0,19171400.0,1.0
200046,,281474976688768.0,19171400.0,1.0
200047,,281474976688768.0,19171400.0,1.0
200048,,281474976688768.0,19171400.0,1.0
200049,,281474976688768.0,19171400.0,1.0
200050,,281474976688768.0,19171400.0,1.0
200051,,281474976688768.0,19171400.0,1.0
200052,,281474976688768.0,19171400.0,1.0
200053,,281474976688768.0,19171400.0,1.0
200054,,281474976688768.0,19171400.0,1.0
200055,,281474976688768.0,19171400.0,1.0
200056,,281474976688768.0,19171400.0,1.0
200057,,281474976688768.0,19171400.0,1.0
200058,,281474976688768.0,19171400.0,1.0
200059,,281474976688768.0,19171400.0,1.0
200060,,281474976688768.0,19171400.0,1.0
200066,,281474976688944.0,281474976688992.0,281474976688944.0
200067,,281474976688944.0,281474976688992.0,281474976688944.0
200068,,281474976688944.0,281474976688992.0,281474976688944.0
200070,,2.0,281474976689008.0,281474976688944.0
200071,,2.0,281474976689008.0,281474976688944.0
200073,,2.0,19171416.0,2.0
200074,,2.0,19171416.0,2.0
200075,,2.0,19171416.0,2.0
200076,,2.0,19171416.0,2.0
200077,,2.0,19171416.0,2.0
200078,,2.0,19171416.0,2.0
200082,,281474976688976.0,281474976688992.0,281474976688976.0
200083,,281474976688976.0,281474976688992.0,281474976688976.0
200084,,281474976688976.0,281474976688992.0,281474976688976.0
200085,,281474976688976.0,281474976688992.0,281474976688976.0
200087,,116707456.0,281474976689008.0,281474976688976.0
200088,,116707456.0,281474976689008.0,281474976688976.0
200089,,116707456.0,281474976689008.0,281474976688976.0
200099,,281474976688864.0,281474976688944.0,281474976688864.0
200100,,281474976688864.0,281474976688944.0,281474976688864.0
200101,,281474976688864.0,281474976688944.0,281474976688864.0
200102,,281474976688864.0,281474976688944.0,281474976688864.0
200103,,281474976688864.0,281474976688944.0,281474976688864.0
200105,,3763.0,281474976688960.0,281474976688864.0
200106,,3763.0,281474976688960.0,281474976688864.0
200109,,333.0,20844416.0,333.0
200110,,333.0,20844416.0,333.0
200111,,333.0,20844416.0,333.0
200112,,333.0,20844416.0,333.0
200114,,35868416.0,20843946.0,333.0
200115,,35868416.0,20843946.0,333.0
200116,,35868416.0,20843946.0,333.0
200117,,35868416.0,20843946.0,333.0
200118,,35868416.0,20843946.0,333.0
200124,,262204.0,81718056.0,262204.0
200125,,262204.0,81718056.0,262204.0
200126,,262204.0,81718056.0,262204.0
200128,,69867232.0,116707440.0,262204.0
200135,,281474976688928.0,281474976688992.0,281474976688928.0
200136,,281474976688928.0,281474976688992.0,281474976688928.0
200137,,281474976688928.0,281474976688992.0,281474976688928.0
200138,,281474976688928.0,281474976688992.0,281474976688928.0
200139,,281474976688928.0,281474976688992.0,281474976688928.0
200140,,281474976688928.0,281474976688992.0,281474976688928.0
200147,,281474976688832.0,281474976688896.0,281474976688832.0
200148,,281474976688832.0,281474976688896.0,281474976688832.0
200149,,281474976688832.0,281474976688896.0,281474976688832.0
200150,,281474976688832.0,281474976688896.0,281474976688832.0
200151,,281474976688832.0,281474976688896.0,281474976688832.0
200152,,281474976688832.0,281474976688896.0,281474976688832.0
200153,,281474976688832.0,281474976688896.0,281474976688832.0
200154,,281474976688832.0,281474976688896.0,281474976688832.0
200155,,281474976688832.0,281474976688896.0,281474976688832.0
200157,,69867240.0,281474976688912.0,281474976688832.0
200158,,69867240.0,281474976688912.0,281474976688832.0
200165,,281474976688832.0,281474976688896.0,281474976688832.0
200166,,281474976688832.0,281474976688896.0,281474976688832.0
200167,,281474976688832.0,281474976688896.0,281474976688832.0
200168,,281474976688832.0,281474976688896.0,281474976688832.0
200169,,281474976688832.0,281474976688896.0,281474976688832.0
200170,,281474976688832.0,281474976688896.0,281474976688832.0
200171,,281474976688832.0,281474976688896.0,281474976688832.0
200172,,281474976688832.0,281474976688896.0,281474976688832.0
200173,,281474976688832.0,281474976688896.0,281474976688832.0
200174,,281474976688832.0,281474976688896.0,281474976688832.0
200175,,281474976688832.0,281474976688896.0,281474976688832.0
200176,,281474976688832.0,281474976688896.0,281474976688832.0
200177,,281474976688832.0,281474976688896.0,281474976688832.0
200178,,281474976688832.0,281474976688896.0,281474976688832.0
200179,,281474976688832.0,281474976688896.0,281474976688832.0
200183,,281474976688880.0,281474976688896.0,281474976688880.0
200184,,281474976688880.0,281474976688896.0,281474976688880.0
200191,,281474976688768.0,281474976688848.0,281474976688768.0
200192,,281474976688768.0,281474976688848.0,281474976688768.0
200193,,281474976688768.0,281474976688848.0,281474976688768.0
200194,,281474976688768.0,281474976688848.0,281474976688768.0
200195,,281474976688768.0,281474976688848.0,281474976688768.0
200196,,281474976688768.0,281474976688848.0,281474976688768.0
200197,,281474976688768.0,281474976688848.0,281474976688768.0
200198,,281474976688768.0,281474976688848.0,281474976688768.0
200199,,281474976688768.0,281474976688848.0,281474976688768.0
200200,,281474976688768.0,281474976688848.0,281474976688768.0
200201,,281474976688768.0,281474976688848.0,281474976688768.0
200202,,281474976688768.0,281474976688848.0,281474976688768.0
200203,,281474976688768.0,281474976688848.0,281474976688768.0
200204,,281474976688768.0,281474976688848.0,281474976688768.0
200205,,281474976688768.0,281474976688848.0,281474976688768.0
200206,,281474976688768.0,281474976688848.0,281474976688768.0
200207,,281474976688768.0,281474976688848.0,281474976688768.0
200208,,281474976688768.0,281474976688848.0,281474976688768.0
200209,,281474976688768.0,281474976688848.0,281474976688768.0
200210,,281474976688768.0,281474976688848.0,281474976688768.0
200211,,281474976688768.0,281474976688848.0,281474976688768.0
200212,,281474976688768.0,281474976688848.0,281474976688768.0
200213,,281474976688768.0,281474976688848.0,281474976688768.0
200214,,281474976688768.0,281474976688848.0,281474976688768.0
200215,,281474976688768.0,281474976688848.0,281474976688768.0
200216,,281474976688768.0,281474976688848.0,281474976688768.0
200217,,281474976688768.0,281474976688848.0,281474976688768.0
200218,,281474976688768.0,281474976688848.0,281474976688768.0
200219,,281474976688768.0,281474976688848.0,281474976688768.0
200220,,281474976688768.0,281474976688848.0,281474976688768.0
200221,,281474976688768.0,281474976688848.0,281474976688768.0
200222,,281474976688768.0,281474976688848.0,281474976688768.0
200224,,1725.0,281474976688864.0,281474976688768.0
200225,,1725.0,281474976688864.0,281474976688768.0
200228,,67.0,30288640.0,67.0
200229,,67.0,30288640.0,67.0
200230,,67.0,30288640.0,67.0
200231,,67.0,30288640.0,67.0
200233,,35868448.0,30288426.0,67.0
200234,,35868448.0,30288426.0,67.0
200235,,35868448.0,30288426.0,67.0
200236,,35868448.0,30288426.0,67.0
200237,,35868448.0,30288426.0,67.0
200240,,281474976688880.0,75356032.0,281474976688880.0
200242,,262234.0,75356032.0,281474976688880.0
200244,,262234.0,75356032.0,262234.0
200246,,262234.0,75356032.0,262234.0
200248,,262234.0,75356032.0,262234.0
200250,,262234.0,75356032.0,262234.0
200252,,262234.0,75356032.0,262234.0
200254,,2.0,75356032.0,262234.0
200256,,3.0,75356040.0,2.0
200257,,3.0,75356040.0,2.0
200258,,3.0,75356040.0,2.0
200260,,75356032.0,75356048.0,3.0
200261,,75356032.0,75356048.0,3.0
200262,,75356032.0,75356048.0,3.0
200263,,75356032.0,75356048.0,3.0
200264,,75356032.0,75356048.0,3.0
200265,,75356032.0,75356048.0,3.0
200266,,75356032.0,75356048.0,3.0
200267,,75356032.0,75356048.0,3.0
200268,,75356032.0,75356048.0,3.0
200269,,75356032.0,75356048.0,3.0
200271,,116707456.0,75356040.0,75356032.0
200272,,116707456.0,75356040.0,75356032.0
200273,,116707456.0,75356040.0,75356032.0
200277,,116707488.0,10465528.0,116707488.0
200280,,69843520.0,116707472.0,69843520.0
200281,,69843520.0,116707472.0,69843520.0
200282,,69843520.0,116707472.0,69843520.0
200283,,69843520.0,116707472.0,69843520.0
200284,,69843520.0,116707472.0,69843520.0
200285,,69843520.0,116707472.0,69843520.0
200287,,281474976689120.0,116707440.0,69843520.0
200293,,281474976689072.0,281474976689104.0,281474976689072.0
200294,,281474976689072.0,281474976689104.0,281474976689072.0
200295,,281474976689072.0,281474976689104.0,281474976689072.0
200296,,281474976689072.0,281474976689104.0,281474976689072.0
200297,,281474976689072.0,281474976689104.0,281474976689072.0
200302,,281474976689024.0,281474976689056.0,281474976689024.0
200303,,281474976689024.0,281474976689056.0,281474976689024.0
200304,,281474976689024.0,281474976689056.0,281474976689024.0
200305,,281474976689024.0,281474976689056.0,281474976689024.0
200306,,281474976689024.0,281474976689056.0,281474976689024.0
200307,,281474976689024.0,281474976689056.0,281474976689024.0
200308,,281474976689024.0,281474976689056.0,281474976689024.0
200314,,281474976688992.0,281474976689040.0,281474976688992.0
200315,,281474976688992.0,281474976689040.0,281474976688992.0
200316,,281474976688992.0,281474976689040.0,281474976688992.0
200317,,281474976688992.0,281474976689040.0,281474976688992.0
200318,,281474976688992.0,281474976689040.0,281474976688992.0
200319,,281474976688992.0,281474976689040.0,281474976688992.0
200320,,281474976688992.0,281474976689040.0,281474976688992.0
200321,,281474976688992.0,281474976689040.0,281474976688992.0
200322,,281474976688992.0,281474976689040.0,281474976688992.0
200323,,281474976688992.0,281474976689040.0,281474976688992.0
200324,,281474976688992.0,281474976689040.0,281474976688992.0
200325,,281474976688992.0,281474976689040.0,281474976688992.0
200326,,281474976688992.0,281474976689040.0,281474976688992.0
200327,,281474976688992.0,281474976689040.0,281474976688992.0
200328,,281474976688992.0,281474976689040.0,281474976688992.0
200329,,281474976688992.0,281474976689040.0,281474976688992.0
200330,,281474976688992.0,281474976689040.0,281474976688992.0
200331,,281474976688992.0,281474976689040.0,281474976688992.0
200336,,281474976689024.0,281474976689056.0,281474976689024.0
200337,,281474976689024.0,281474976689056.0,281474976689024.0
200338,,281474976689024.0,281474976689056.0,281474976689024.0
200339,,281474976689024.0,281474976689056.0,281474976689024.0
200340,,281474976689024.0,281474976689056.0,281474976689024.0
200341,,281474976689024.0,281474976689056.0,281474976689024.0
200342,,281474976689024.0,281474976689056.0,281474976689024.0
200348,,281474976688992.0,281474976689040.0,281474976688992.0
200349,,281474976688992.0,281474976689040.0,281474976688992.0
200350,,281474976688992.0,281474976689040.0,281474976688992.0
200351,,281474976688992.0,281474976689040.0,281474976688992.0
200352,,281474976688992.0,281474976689040.0,281474976688992.0
200353,,281474976688992.0,281474976689040.0,281474976688992.0
200354,,281474976688992.0,281474976689040.0,281474976688992.0
200355,,281474976688992.0,281474976689040.0,281474976688992.0
200356,,281474976688992.0,281474976689040.0,281474976688992.0
200357,,281474976688992.0,281474976689040.0,281474976688992.0
200358,,281474976688992.0,281474976689040.0,281474976688992.0
200359,,281474976688992.0,281474976689040.0,281474976688992.0
200360,,281474976688992.0,281474976689040.0,281474976688992.0
200361,,281474976688992.0,281474976689040.0,281474976688992.0
200362,,281474976688992.0,281474976689040.0,281474976688992.0
200363,,281474976688992.0,281474976689040.0,281474976688992.0
200364,,281474976688992.0,281474976689040.0,281474976688992.0
200365,,281474976688992.0,281474976689040.0,281474976688992.0
200366,,281474976688992.0,281474976689040.0,281474976688992.0
200371,,281474976689056.0,281474976689088.0,281474976689056.0
200372,,281474976689056.0,281474976689088.0,281474976689056.0
200373,,281474976689056.0,281474976689088.0,281474976689056.0
200374,,281474976689056.0,281474976689088.0,281474976689056.0
200375,,281474976689056.0,281474976689088.0,281474976689056.0
200376,,281474976689056.0,281474976689088.0,281474976689056.0
200377,,281474976689056.0,281474976689088.0,281474976689056.0
200378,,281474976689056.0,281474976689088.0,281474976689056.0
200379,,281474976689056.0,281474976689088.0,281474976689056.0
200380,,281474976689056.0,281474976689088.0,281474976689056.0
200383,,4294967295.0,115752968.0,4294967295.0
200384,,4294967295.0,115752968.0,4294967295.0
200385,,4294967295.0,115752968.0,4294967295.0
200386,,4294967295.0,115752968.0,4294967295.0
200387,,4294967295.0,115752968.0,4294967295.0
200388,,4294967295.0,115752968.0,4294967295.0
200390,,116707488.0,115752996.0,4294967295.0
200391,,116707488.0,115752996.0,4294967295.0
200392,,116707488.0,115752996.0,4294967295.0
200395,,116707504.0,10465536.0,116707504.0
200398,,115505840.0,116707488.0,115505840.0
200399,,115505840.0,116707488.0,115505840.0
200400,,115505840.0,116707488.0,115505840.0
200401,,115505840.0,116707488.0,115505840.0
200402,,115505840.0,116707488.0,115505840.0
200404,,116707504.0,115505872.0,115505840.0
200405,,116707504.0,115505872.0,115505840.0
200406,,116707504.0,115505872.0,115505840.0
200411,,116707536.0,116707504.0,116707536.0
200414,,69843520.0,116707520.0,69843520.0
200415,,69843520.0,116707520.0,69843520.0
200417,,0.0,116707440.0,69843520.0
200418,,0.0,116707440.0,69843520.0
200419,,0.0,116707440.0,69843520.0
200420,,0.0,116707440.0,69843520.0
200421,,0.0,116707440.0,69843520.0
200422,,0.0,116707440.0,69843520.0
200423,,0.0,116707440.0,69843520.0
200424,,0.0,116707440.0,69843520.0
200425,,0.0,116707440.0,69843520.0
200426,,0.0,116707440.0,69843520.0
200427,,0.0,116707440.0,69843520.0
200435,,10458672.0,281474976692624.0,281474976692544.0
200436,,10458672.0,281474976692624.0,281474976692544.0
200437,,10458672.0,281474976692624.0,281474976692544.0
200438,,10458672.0,281474976692624.0,281474976692544.0
200439,,10458672.0,281474976692624.0,281474976692544.0
200440,,10458672.0,281474976692624.0,281474976692544.0
200441,,10458672.0,281474976692624.0,281474976692544.0
200442,,10458672.0,281474976692624.0,281474976692544.0
200443,,10458672.0,281474976692624.0,281474976692544.0
200444,,10458672.0,281474976692624.0,281474976692544.0
200445,,10458672.0,281474976692624.0,281474976692544.0
200446,,10458672.0,281474976692624.0,281474976692544.0
200448,,1.0,10461104.0,10458672.0
200450,,69867360.0,281474976689152.0,1.0
200451,,69867360.0,281474976689152.0,1.0
200452,,69867360.0,281474976689152.0,1.0
200459,,281474976689024.0,281474976689088.0,281474976689024.0
200465,,281474976688944.0,281474976688992.0,281474976688944.0
200466,,281474976688944.0,281474976688992.0,281474976688944.0
200467,,281474976688944.0,281474976688992.0,281474976688944.0
200468,,281474976688944.0,281474976688992.0,281474976688944.0
200469,,281474976688944.0,281474976688992.0,281474976688944.0
200470,,281474976688944.0,281474976688992.0,281474976688944.0
200471,,281474976688944.0,281474976688992.0,281474976688944.0
200477,,281474976688864.0,281474976688912.0,281474976688864.0
200478,,281474976688864.0,281474976688912.0,281474976688864.0
200479,,281474976688864.0,281474976688912.0,281474976688864.0
200480,,281474976688864.0,281474976688912.0,281474976688864.0
200481,,281474976688864.0,281474976688912.0,281474976688864.0
200482,,281474976688864.0,281474976688912.0,281474976688864.0
200483,,281474976688864.0,281474976688912.0,281474976688864.0
200484,,281474976688864.0,281474976688912.0,281474976688864.0
200485,,281474976688864.0,281474976688912.0,281474976688864.0
200486,,281474976688864.0,281474976688912.0,281474976688864.0
200487,,281474976688864.0,281474976688912.0,281474976688864.0
200493,,281474976688864.0,281474976688912.0,281474976688864.0
200494,,281474976688864.0,281474976688912.0,281474976688864.0
200501,,281474976688768.0,281474976688832.0,281474976688768.0
200502,,281474976688768.0,281474976688832.0,281474976688768.0
200503,,281474976688768.0,281474976688832.0,281474976688768.0
200504,,281474976688768.0,281474976688832.0,281474976688768.0
200505,,281474976688768.0,281474976688832.0,281474976688768.0
200506,,281474976688768.0,281474976688832.0,281474976688768.0
200507,,281474976688768.0,281474976688832.0,281474976688768.0
200508,,281474976688768.0,281474976688832.0,281474976688768.0
200509,,281474976688768.0,281474976688832.0,281474976688768.0
200510,,281474976688768.0,281474976688832.0,281474976688768.0
200511,,281474976688768.0,281474976688832.0,281474976688768.0
200512,,281474976688768.0,281474976688832.0,281474976688768.0
200513,,281474976688768.0,281474976688832.0,281474976688768.0
200514,,281474976688768.0,281474976688832.0,281474976688768.0
200515,,281474976688768.0,281474976688832.0,281474976688768.0
200516,,281474976688768.0,281474976688832.0,281474976688768.0
200517,,281474976688768.0,281474976688832.0,281474976688768.0
200518,,281474976688768.0,281474976688832.0,281474976688768.0
200519,,281474976688768.0,281474976688832.0,281474976688768.0
200520,,281474976688768.0,281474976688832.0,281474976688768.0
200521,,281474976688768.0,281474976688832.0,281474976688768.0
200522,,281474976688768.0,281474976688832.0,281474976688768.0
200523,,281474976688768.0,281474976688832.0,281474976688768.0
200524,,281474976688768.0,281474976688832.0,281474976688768.0
200525,,281474976688768.0,281474976688832.0,281474976688768.0
200526,,281474976688768.0,281474976688832.0,281474976688768.0
200532,,281474976688944.0,281474976688992.0,281474976688944.0
200533,,281474976688944.0,281474976688992.0,281474976688944.0
200534,,281474976688944.0,281474976688992.0,281474976688944.0
200536,,3.0,281474976689008.0,281474976688944.0
200537,,3.0,281474976689008.0,281474976688944.0
200539,,3.0,19171416.0,3.0
200540,,3.0,19171416.0,3.0
200541,,3.0,19171416.0,3.0
200542,,3.0,19171416.0,3.0
200543,,3.0,19171416.0,3.0
200544,,3.0,19171416.0,3.0
200548,,281474976688976.0,281474976688992.0,281474976688976.0
200549,,281474976688976.0,281474976688992.0,281474976688976.0
200550,,281474976688976.0,281474976688992.0,281474976688976.0
200551,,281474976688976.0,281474976688992.0,281474976688976.0
200553,,116707568.0,281474976689008.0,281474976688976.0
200554,,116707568.0,281474976689008.0,281474976688976.0
200555,,116707568.0,281474976689008.0,281474976688976.0
200565,,281474976688864.0,281474976688944.0,281474976688864.0
200566,,281474976688864.0,281474976688944.0,281474976688864.0
200567,,281474976688864.0,281474976688944.0,281474976688864.0
200568,,281474976688864.0,281474976688944.0,281474976688864.0
200569,,281474976688864.0,281474976688944.0,281474976688864.0
200571,,3764.0,281474976688960.0,281474976688864.0
200572,,3764.0,281474976688960.0,281474976688864.0
200575,,332.0,20844416.0,332.0
200576,,332.0,20844416.0,332.0
200577,,332.0,20844416.0,332.0
200578,,332.0,20844416.0,332.0
200580,,35868464.0,20843946.0,332.0
200581,,35868464.0,20843946.0,332.0
200582,,35868464.0,20843946.0,332.0
200583,,35868464.0,20843946.0,332.0
200584,,35868464.0,20843946.0,332.0
200590,,262204.0,81718072.0,262204.0
200591,,262204.0,81718072.0,262204.0
200592,,262204.0,81718072.0,262204.0
200594,,69867392.0,116707552.0,262204.0
200601,,281474976688928.0,281474976688992.0,281474976688928.0
200602,,281474976688928.0,281474976688992.0,281474976688928.0
200603,,281474976688928.0,281474976688992.0,281474976688928.0
200604,,281474976688928.0,281474976688992.0,281474976688928.0
200605,,281474976688928.0,281474976688992.0,281474976688928.0
200606,,281474976688928.0,281474976688992.0,281474976688928.0
200613,,281474976688832.0,281474976688896.0,281474976688832.0
200614,,281474976688832.0,281474976688896.0,281474976688832.0
200615,,281474976688832.0,281474976688896.0,281474976688832.0
200616,,281474976688832.0,281474976688896.0,281474976688832.0
200617,,281474976688832.0,281474976688896.0,281474976688832.0
200618,,281474976688832.0,281474976688896.0,281474976688832.0
200619,,281474976688832.0,281474976688896.0,281474976688832.0
200620,,281474976688832.0,281474976688896.0,281474976688832.0
200621,,281474976688832.0,281474976688896.0,281474976688832.0
200623,,69867400.0,281474976688912.0,281474976688832.0
200624,,69867400.0,281474976688912.0,281474976688832.0
200631,,281474976688832.0,281474976688896.0,281474976688832.0
200632,,281474976688832.0,281474976688896.0,281474976688832.0
200633,,281474976688832.0,281474976688896.0,281474976688832.0
200634,,281474976688832.0,281474976688896.0,281474976688832.0
200635,,281474976688832.0,281474976688896.0,281474976688832.0
200636,,281474976688832.0,281474976688896.0,281474976688832.0
200637,,281474976688832.0,281474976688896.0,281474976688832.0
200638,,281474976688832.0,281474976688896.0,281474976688832.0
200639,,281474976688832.0,281474976688896.0,281474976688832.0
200640,,281474976688832.0,281474976688896.0,281474976688832.0
200641,,281474976688832.0,281474976688896.0,281474976688832.0
200642,,281474976688832.0,281474976688896.0,281474976688832.0
200643,,281474976688832.0,281474976688896.0,281474976688832.0
